,0
230,168813.55
231,248954.38
232,163164.67
233,184750.48
234,164622.94
235,272078.4
236,166519.45
237,371489.8
238,309450.9
239,238383.48
240,249579.48
241,269128.03
242,270024.97
243,313156.12
244,222647.97
245,454252.47
246,216168.48
247,219077.06
248,279726.28
249,225590.53
250,246539.86
251,231926.22
252,250085.66
253,214435.1
254,206814.31
255,188748.42
256,167762.02
257,127116.61
258,191892.67
259,242753.7
260,160444.3
261,103832.86
262,147954.67
263,211632.58
264,227445.98
265,181417.16
266,158969.1
267,181514.39
268,164552.94
269,149749.77
270,116518.805
271,128705.984
272,115901.79
273,124186.914
274,127811.83
275,110757.19
276,346969.7
277,208037.78
278,279692.78
279,180157.28
280,179936.08
281,169487.2
282,174819.77
283,293888.72
284,210751.08
285,221632.64
286,213088.14
287,218261.69
288,153625.4
289,143888.42
290,232644.16
291,121225.625
292,135634.53
293,212811.45
294,161715.05
295,123294.04
296,119598.36
297,139724.84
298,174475.89
299,153985.38
300,156734.89
301,151813.03
302,166752.94
303,112999.945
304,171988.27
305,166106.48
306,221208.92
307,136181.39
308,153819.14
309,138274.39
310,127702.35
311,129404.41
312,131581.12
313,121433.55
314,133235.98
315,116893.7
316,113729.164
317,130519.26
318,98830.77
319,177325.62
320,125216.45
321,86585.836
322,125792.914
323,88931.51
324,106408.18
325,129950.14
326,163848.02
327,55416.5
328,98783.88
329,68237.17
330,177169.34
331,148297.64
332,135872.52
333,141658.89
334,137193.28
335,110712.28
336,131096.19
337,117395.92
338,112778.734
339,112599.27
340,126636.836
341,160570.56
342,146421.97
343,136560.42
344,132200.61
345,105700.98
346,140742.33
347,119031.47
348,116931.56
349,146557.17
350,104278.164
351,112313.72
352,124252.234
353,93619.19
354,56847.47
355,93288.91
356,118000.88
357,136972.05
358,111021.58
359,59736.047
360,109340.586
361,157860.55
362,54587.945
363,131664.39
364,131904.12
365,86943.4
366,102340.29
367,142929.14
368,107633.195
369,157264.7
370,171349.75
371,94255.61
372,140281.45
373,119731.664
374,148841.72
375,122838.336
376,95538.94
377,128737.46
378,77808.16
379,162720.25
380,140204.53
381,76828.35
382,132537.92
383,130917.47
384,144727.23
385,151490.98
386,150729.6
387,50807.24
388,106628.72
389,119090.24
390,165834.86
391,130964.98
392,126068.97
393,162845.19
394,144501.14
395,218763.36
396,147234.16
397,132880.9
398,111576.48
399,147492.6
400,111302.26
401,261639.69
402,259180.9
403,259180.9
404,307510.22
405,327873.56
406,253497.7
407,314057.84
408,201115.62
409,233835.39
410,239248.48
411,162842.8
412,233829.22
413,129710.21
414,200941.52
415,195194.77
416,208873.45
417,206493.33
418,129087.19
419,132380.6
420,225107.47
421,246728.0
422,195661.36
423,206860.34
424,259893.44
425,298581.28
426,196683.92
427,275535.06
428,156878.38
429,128886.67
430,137953.3
431,105038.49
432,122621.67
433,122955.37
434,145446.52
435,129128.84
436,113771.82
437,98934.94
438,127976.695
439,130122.71
440,165390.17
441,127563.56
442,193211.0
443,129495.086
444,174334.5
445,162095.02
446,196841.23
447,107096.07
448,126951.41
449,119290.88
450,191176.56
451,271302.25
452,144185.31
453,68874.29
454,297193.16
455,68164.1
456,256804.19
457,137079.67
458,161130.92
459,156556.39
460,410780.75
461,298718.22
462,201510.28
463,203446.08
464,213598.3
465,398283.4
466,135077.8
467,155760.75
468,126180.016
469,120333.37
470,135164.94
471,143308.8
472,164586.98
473,183431.55
474,173466.78
475,185167.67
476,187282.9
477,160348.36
478,229483.22
479,183896.89
480,174627.23
481,191376.64
482,186835.5
483,299538.62
484,370621.47
485,140133.14
486,318262.34
487,163742.44
488,230595.47
489,176433.56
490,263886.3
491,217606.73
492,161382.72
493,200816.62
494,133852.94
495,286206.88
496,163014.45
497,303479.12
498,136419.97
499,110272.9
500,113601.18
501,86060.02
502,94315.89
503,110010.086
504,146304.39
505,140484.44
506,271841.25
507,432428.8
508,407355.7
509,466528.12
510,449060.1
511,367353.12
512,264770.97
513,298887.53
514,397619.22
515,263601.28
516,329749.97
517,377398.88
518,312789.7
519,185600.25
520,324914.9
521,241358.1
522,202109.0
523,163085.4
524,197040.39
525,214544.84
526,169358.97
527,172992.0
528,186209.16
529,209777.44
530,259017.92
531,208497.14
532,161471.77
533,249013.4
534,183506.52
535,234495.28
536,301304.06
537,309731.47
538,254247.6
539,294779.03
540,252252.55
541,233607.97
542,255963.6
543,251737.42
544,224220.42
545,235191.17
546,256176.47
547,206645.7
548,183186.62
549,190324.39
550,131138.45
551,173172.55
552,181037.14
553,183623.75
554,198064.62
555,193571.98
556,198008.17
557,112532.93
558,130411.58
559,119173.0
560,107616.83
561,180467.19
562,140904.19
563,218545.66
564,367369.2
565,170110.39
566,145061.58
567,147018.16
568,168912.52
569,264959.03
570,247260.72
571,276325.53
572,261358.78
573,157307.53
574,203671.78
575,176206.1
576,184946.98
577,284512.38
578,198152.11
579,388578.47
580,275641.28
581,191672.9
582,163422.55
583,168322.73
584,200271.03
585,128023.93
586,150548.77
587,134650.56
588,126558.63
589,173127.9
590,100284.15
591,128117.28
592,139233.53
593,70801.2
594,146299.47
595,124988.445
596,122435.07
597,234880.4
598,121097.91
599,157546.2
600,181742.72
601,127912.81
602,108629.98
603,136078.47
604,126722.17
605,174931.33
606,103196.73
607,128418.32
608,85288.29
609,110658.26
610,87099.67
611,128425.69
612,135856.64
613,182015.34
614,143061.83
615,123422.11
616,139071.16
617,123687.82
618,133389.19
619,114967.375
620,121962.81
621,124341.53
622,140559.97
623,108240.23
624,114594.164
625,131920.94
626,123952.78
627,107813.45
628,73315.17
629,130330.51
630,120114.734
631,135095.56
632,132306.5
633,124607.69
634,146093.12
635,80963.95
636,88079.69
637,146088.66
638,51334.79
639,88415.02
640,124892.89
641,134409.92
642,97678.85
643,127058.086
644,122114.086
645,66418.87
646,232280.08
647,119027.07
648,107734.91
649,125343.18
650,154814.47
651,136143.58
652,120563.66
653,102730.27
654,152138.44
655,107271.43
656,151871.28
657,116548.125
658,98513.7
659,98362.96
660,83063.84
661,79336.74
662,83736.625
663,176922.08
664,133126.53
665,158497.44
666,161123.72
667,122366.234
668,93277.01
669,146887.53
670,157687.11
671,117674.77
672,113246.914
673,121773.55
674,89492.34
675,72921.0
676,113113.516
677,135307.95
678,152048.03
679,136632.84
680,132970.16
681,121856.58
682,131121.56
683,102551.51
684,132515.53
685,150162.98
686,145832.67
687,128440.08
688,137604.4
689,220136.33
690,114473.36
691,186625.69
692,154544.16
693,111153.29
694,137103.31
695,232174.11
696,228653.42
697,233742.11
698,199621.8
699,160073.72
700,258519.03
701,436169.12
702,336813.56
703,235795.38
704,168555.89
705,138839.88
706,204925.83
707,200734.39
708,197666.36
709,217859.0
710,136889.19
711,135375.78
712,166408.88
713,228269.45
714,298215.72
715,321133.0
716,248672.75
717,209372.14
718,138533.94
719,197863.23
720,186684.98
721,220608.05
722,200626.84
723,135506.98
724,122518.97
725,143234.75
726,146659.5
727,156394.48
728,167991.73
729,76669.85
730,77530.67
731,96212.3
732,83273.62
733,89362.445
734,102521.51
735,97041.195
736,106812.586
737,148781.31
738,160076.38
739,131976.97
740,128014.54
741,197550.48
742,143545.94
743,174713.45
744,104797.914
745,130754.22
746,190996.56
747,237280.52
748,193628.47
749,113503.14
750,112293.41
751,107729.5
752,101644.42
753,134883.34
754,96964.016
755,140643.75
756,65238.61
757,90266.086
758,76226.13
759,59624.31
760,298687.06
761,230315.95
762,261878.6
763,213259.2
764,125243.96
765,180452.22
766,188719.88
767,266377.9
768,234574.12
769,160467.02
770,213259.12
771,180554.14
772,165287.0
773,243791.36
774,192710.56
775,286557.84
776,361476.8
777,197550.42
778,108148.805
779,155374.66
780,141785.5
781,132660.61
782,127343.61
783,95349.36
784,89806.336
785,139377.17
786,97474.84
787,120606.73
788,122845.16
789,131503.89
790,103954.46
791,180649.58
792,153772.42
793,174506.12
794,187614.77
795,180886.92
796,198927.17
797,165602.89
798,174645.36
799,144772.53
800,175810.53
801,197360.62
802,314799.2
803,417194.94
804,155909.89
805,270754.5
806,348525.16
807,365632.53
808,156376.5
809,176653.55
810,239503.34
811,194901.81
812,160561.12
813,169681.84
814,156793.27
815,165085.25
816,188433.7
817,156402.0
818,118868.195
819,115954.625
820,168185.73
821,174780.62
822,89609.89
823,103555.91
824,136107.52
825,125593.414
826,334801.94
827,273993.06
828,405327.1
829,437415.2
830,307446.6
831,422142.88
832,466811.22
833,414794.34
834,448064.56
835,269812.2
836,295532.56
837,289966.3
838,402303.56
839,312327.3
840,245665.88
841,228292.56
842,239459.36
843,232681.67
844,178312.62
845,179460.25
846,183477.12
847,205061.72
848,268624.1
849,207343.67
850,185684.44
851,176298.98
852,173620.19
853,167371.67
854,171054.98
855,175508.9
856,174369.39
857,173002.05
858,168876.19
859,185739.1
860,234261.56
861,162080.23
862,174006.92
863,162102.8
864,208379.36
865,159045.4
866,207557.7
867,219508.05
868,185956.06
869,174017.34
870,365014.0
871,428543.1
872,303111.72
873,254837.19
874,241393.45
875,324238.2
876,214784.08
877,282218.1
878,220083.02
879,391108.1
880,209982.84
881,233808.83
882,216490.23
883,226087.47
884,236031.86
885,217698.42
886,198909.12
887,224854.81
888,158981.64
889,252234.0
890,240002.52
891,238504.53
892,233451.81
893,115310.93
894,134588.11
895,144148.42
896,195640.48
897,194196.78
898,122673.914
899,113021.375
900,137895.6
901,274643.44
902,137140.16
903,154308.0
904,223199.05
905,177598.28
906,206211.42
907,201634.3
908,207736.22
909,167335.31
910,168345.16
911,178680.52
912,253862.02
913,283677.1
914,248078.16
915,257477.95
916,343268.56
917,137846.33
918,194773.22
919,141515.3
920,155182.05
921,194171.23
922,198257.52
923,244825.6
924,153656.78
925,135093.92
926,127744.414
927,94116.98
928,124098.125
929,141994.95
930,133742.56
931,111627.68
932,161500.22
933,141192.16
934,203895.06
935,139193.48
936,207072.98
937,120565.14
938,57504.23
939,50242.766
940,115631.11
941,131490.86
942,125376.88
943,144626.16
944,158980.02
945,135892.55
946,124119.445
947,131655.3
948,116782.125
949,174245.81
950,118337.16
951,145193.8
952,129042.12
953,133713.89
954,120055.48
955,128026.43
956,127789.04
957,122526.586
958,122565.06
959,121851.63
960,147328.55
961,114377.38
962,124176.516
963,154093.44
964,211995.17
965,119842.17
966,126891.19
967,161282.8
968,115603.26
969,131389.89
970,94672.04
971,130242.016
972,136950.56
973,133646.1
974,147446.55
975,98856.46
976,101191.5
977,120199.8
978,109983.805
979,125237.92
980,102917.055
981,93862.08
982,107143.72
983,125065.9
984,85528.15
985,120970.02
986,188142.52
987,146315.33
988,96904.79
989,160197.9
990,128227.234
991,200242.19
992,94885.27
993,113256.27
994,112843.84
995,136229.84
996,118527.63
997,103222.87
998,104589.52
999,140035.36
1000,116275.72
1001,137349.14
1002,112452.58
1003,186288.52
1004,127742.46
1005,114129.805
1006,149240.88
1007,82408.38
1008,73789.64
1009,181793.6
1010,220022.66
1011,169759.47
1012,111206.67
1013,92947.0
1014,234459.14
1015,117094.445
1016,124242.03
1017,161500.78
1018,101666.57
1019,136387.53
1020,109063.53
1021,132351.98
1022,113760.68
1023,116012.92
1024,123252.82
1025,147143.53
1026,168046.83
1027,144161.05
1028,143473.14
1029,144454.12
1030,93389.92
1031,176515.58
1032,141984.02
1033,177148.95
1034,96795.62
1035,221259.02
1036,148312.66
1037,112184.79
1038,92106.58
1039,122390.734
1040,130208.61
1041,148552.8
1042,101614.25
1043,196475.05
1044,214926.17
1045,260434.38
1046,300441.72
1047,261737.5
1048,213593.45
1049,228653.16
1050,179310.86
1051,209221.05
1052,208967.39
1053,207672.86
1054,142146.89
1055,159489.45
1056,129035.45
1057,129501.7
1058,215566.98
1059,205078.31
1060,184251.36
1061,212176.47
1062,130915.13
1063,138504.36
1064,144317.3
1065,132232.25
1066,103255.125
1067,127551.42
1068,130069.37
1069,114604.55
1070,234284.84
1071,224087.67
1072,193116.9
1073,227436.14
1074,298651.47
1075,239044.2
1076,224450.48
1077,177341.83
1078,188959.58
1079,172440.14
1080,178057.3
1081,154876.61
1082,122638.59
1083,123551.96
1084,134232.05
1085,138840.5
1086,134860.75
1087,133496.36
1088,161566.36
1089,246628.34
1090,139709.58
1091,122062.79
1092,73821.5
1093,112022.63
1094,108704.44
1095,96560.31
1096,110780.086
1097,150908.67
1098,120913.11
1099,130890.45
1100,122228.45
1101,128976.17
1102,140280.5
1103,162078.31
1104,114112.234
1105,138098.23
1106,121216.71
1107,177432.64
1108,186161.97
1109,112744.79
1110,153540.64
1111,176089.98
1112,206591.7
1113,252590.77
1114,128852.12
1115,132242.83
1116,163397.62
1117,86109.97
1118,58126.84
1119,138922.31
1120,133096.47
1121,115535.44
1122,259535.81
1123,156085.25
1124,171782.39
1125,193717.47
1126,209094.11
1127,144146.22
1128,144447.16
1129,213501.28
1130,211622.84
1131,208050.22
1132,241447.48
1133,170709.55
1134,193502.1
1135,341253.5
1136,181941.95
1137,252074.94
1138,281728.78
1139,152912.38
1140,129788.555
1141,80405.516
1142,84861.37
1143,77181.0
1144,73678.48
1145,140391.81
1146,169693.27
1147,205113.3
1148,162922.88
1149,110206.72
1150,140995.33
1151,146531.89
1152,120274.4
1153,119866.47
1154,142460.05
1155,137605.67
1156,176855.58
1157,184297.84
1158,189617.3
1159,181893.33
1160,180968.77
1161,182396.53
1162,239357.34
1163,272182.9
1164,292762.16
1165,160633.61
1166,167615.1
1167,410500.56
1168,613655.94
1169,331691.12
1170,441610.03
1171,412925.9
1172,295258.66
1173,382730.03
1174,147715.61
1175,174783.5
1176,158735.67
1177,245114.22
1178,182511.28
1179,149794.31
1180,98622.81
1181,193289.94
1182,99468.77
1183,127192.17
1184,92625.96
1185,83987.9
1186,86044.44
1187,135701.23
1188,137605.95
1189,133254.89
1190,144533.52
1191,438151.0
1192,239400.39
1193,234008.52
1194,338526.8
1195,298810.47
1196,314872.7
1197,265182.03
1198,297480.88
1199,315554.62
1200,307885.62
1201,290145.53
1202,275823.34
1203,263553.06
1204,293335.94
1205,265376.12
1206,163176.44
1207,175365.77
1208,163882.58
1209,282598.53
1210,177182.66
1211,178716.56
1212,200788.3
1213,201496.8
1214,156735.89
1215,183306.94
1216,193614.53
1217,243477.83
1218,270303.84
1219,270318.56
1220,411786.25
1221,347234.22
1222,517688.7
1223,298778.03
1224,359615.78
1225,247947.75
1226,308807.4
1227,215012.94
1228,204113.98
1229,483359.56
1230,178405.48
1231,112222.19
1232,184199.69
1233,105399.766
1234,183183.72
1235,181623.11
1236,187533.98
1237,186399.47
1238,170577.66
1239,155265.16
1240,151411.05
1241,107128.84
1242,124508.55
1243,143119.5
1244,121906.2
1245,116839.24
1246,123408.41
1247,135320.56
1248,109697.805
1249,125428.945
1250,257122.06
1251,371529.47
1252,153468.22
1253,143164.72
1254,169279.52
1255,141707.7
1256,171855.72
1257,219238.11
1258,152923.19
1259,159076.66
1260,139126.67
1261,143977.84
1262,147682.89
1263,129475.01
1264,130374.03
1265,138352.67
1266,159165.95
1267,158227.47
1268,147167.9
1269,138395.98
1270,119696.66
1271,117853.74
1272,163714.28
1273,126066.42
1274,126467.79
1275,142898.84
1276,121509.15
1277,126994.13
1278,159608.56
1279,131947.66
1280,137505.6
1281,150297.86
1282,141075.75
1283,139126.5
1284,135785.02
1285,127812.53
1286,137766.19
1287,118056.44
1288,125715.83
1289,128101.164
1290,129161.83
1291,217691.81
1292,151918.7
1293,203746.06
1294,130069.17
1295,81176.68
1296,66549.56
1297,66328.86
1298,154335.17
1299,130387.23
1300,142236.38
1301,139768.64
1302,201229.0
1303,146508.84
1304,277028.47
1305,137627.89
1306,85459.22
1307,121380.195
1308,115728.44
1309,149643.34
1310,118624.43
1311,116161.836
1312,144980.73
1313,134306.03
1314,131908.11
1315,143839.73
1316,145215.69
1317,113349.266
1318,108758.8
1319,111144.57
1320,96852.15
1321,88168.45
1322,90321.66
1323,127459.39
1324,130558.164
1325,57590.914
1326,125253.336
1327,74638.8
1328,204289.19
1329,92159.19
1330,105919.32
1331,62958.74
1332,174008.7
1333,90948.91
1334,114344.29
1335,93960.61
1336,207076.22
1337,120360.23
1338,120783.03
1339,73014.56
1340,111256.8
1341,137207.05
1342,148372.17
1343,143081.3
1344,99138.016
1345,69355.49
1346,146617.62
1347,146729.7
1348,132919.48
1349,133968.45
1350,153068.92
1351,140573.27
1352,132141.55
1353,143688.2
1354,101591.75
1355,231826.02
1356,125409.11
1357,129683.86
1358,149328.64
1359,131711.22
1360,112256.37
1361,196989.5
1362,260406.9
1363,162312.5
1364,141448.5
1365,118169.15
1366,139462.19
1367,199876.56
1368,171442.45
1369,224950.84
1370,188534.55
1371,221253.98
1372,259108.72
1373,205765.39
1374,214933.27
1375,188179.4
1376,161569.56
1377,124531.23
1378,176500.44
1379,191676.17
1380,200394.42
1381,219552.25
1382,147579.11
1383,153727.78
1384,121372.12
1385,207620.7
1386,192433.31
1387,214678.89
1388,205818.88
1389,279330.03
1390,241488.78
1391,236529.28
1392,231992.27
1393,135516.3
1394,191863.47
1395,203986.7
1396,185635.03
1397,198576.7
1398,131246.23
1399,119310.66
1400,125219.7
1401,187996.83
1402,111680.06
1403,246138.53
1404,134555.78
1405,129921.86
1406,84265.12
1407,105172.39
1408,117843.234
1409,147761.34
1410,102641.25
1411,47901.617
1412,105184.84
1413,137480.23
1414,122861.38
1415,153401.48
1416,126661.94
1417,163639.33
1418,139366.64
1419,108408.29
1420,146229.12
1421,156506.77
1422,164810.78
1423,171703.31
1424,190791.03
1425,208533.05
1426,110044.11
1427,124786.23
1428,65067.8
1429,73599.766
1430,132859.16
1431,63710.07
1432,106758.234
1433,53389.793
1434,281826.06
1435,264905.8
1436,208533.2
1437,146441.36
1438,215770.62
1439,151716.44
1440,204622.9
1441,175915.92
1442,345800.5
1443,345620.84
1444,99704.26
1445,189041.61
1446,111982.85
1447,126874.664
1448,133176.67
1449,79553.88
1450,80226.875
1451,143931.1
1452,85509.7
1453,71050.586
1454,74165.39
1455,81812.08
1456,158219.88
1457,97884.72
1458,230687.48
