,0
1446,116761.415
1447,128804.35
1448,143405.935
1449,84160.7775
1450,86237.18
1451,151086.225
1452,89488.4125
1453,81168.2775
1454,84719.9025
1455,83790.305
1456,174088.4075
1457,107834.625
1458,240873.39
