,0
644,323354.1672000001
645,126384.99710000001
646,111967.31790000002
647,140186.12150000004
648,169387.99579999995
649,80132.99560000002
650,186257.38479999994
651,132783.6154
652,191782.9240000001
653,129708.44380000007
654,356726.66570000007
655,96413.25370000002
656,136877.26949999997
657,157970.1683
658,141219.04399999997
659,162712.3246
660,210420.87260000006
661,344461.0074
662,170299.63800000004
663,149668.04100000008
664,361401.03839999996
665,258486.94350000008
666,190750.3886000001
667,190833.1309
668,165741.3264
669,99866.50129999995
670,173251.01330000005
671,127078.87439999994
672,158285.72970000008
673,196742.26919999995
674,139578.20020000002
675,155299.7492
676,133022.99189999996
677,108723.37059999998
678,317242.89210000006
679,134553.897
680,127754.71820000002
681,138327.18389999995
682,167736.05480000004
683,307256.60390000005
684,229261.4934999999
685,242449.27750000008
686,211729.0788000001
687,153837.11590000003
688,242094.06139999992
689,181592.46959999992
690,141163.3536999999
691,471636.0925
692,267934.06939999986
693,118302.4368
694,144824.83120000004
695,149216.6685
696,106677.89779999999
697,127854.5927
698,130869.31949999995
699,200061.43749999997
700,324825.2545999999
701,158784.75180000003
702,309834.6002000001
703,143216.4465
704,218691.48830000003
705,78788.34789999998
706,252862.6977
707,218869.3256999998
708,172582.32709999997
709,117188.69470000007
710,75269.5322
711,110152.65110000003
712,194979.19749999995
713,125563.23760000004
714,172138.86180000004
715,155199.8826000001
716,228097.62180000002
717,154408.28720000008
718,267502.5268
719,129904.63400000003
720,307454.95720000024
721,141544.90999999986
722,117293.81800000006
723,136282.69560000004
724,322376.8005000001
725,117372.99780000007
726,194221.9441
727,188904.2975
728,142014.54240000003
729,106404.74949999996
730,282525.5032000001
731,177481.0049999999
732,238630.04439999998
733,134153.80720000004
734,117592.07190000001
735,190888.9937000001
736,91026.47129999998
737,252293.39539999995
738,158694.55740000025
739,200296.31099999978
740,136741.69500000004
741,131148.1878
742,201111.79149999993
743,157661.66800000003
744,204626.6973
745,319977.01810000004
746,236048.98739999995
747,264061.8120000002
748,235807.90600000008
749,120851.81959999997
750,88147.18879999997
751,165240.05
752,184671.14
753,277381.3302000002
754,137277.39719999998
755,171368.1982000001
756,230102.80629999988
757,158761.5766
758,170495.69639999996
759,322442.2947999998
760,127169.5594
761,133169.83660000007
762,194431.074
763,321565.8983
764,242573.53179999997
765,273364.63579999993
766,195030.58969999995
767,161486.86109999995
768,232022.39389999982
769,365446.70499999984
770,136104.41419999997
771,120838.23169999996
772,141916.1578
773,124414.00830000002
774,316257.3026
775,166520.18430000014
776,227428.03990000006
777,134180.49449999994
778,139583.88869999992
779,141115.06859999994
780,173744.83949999994
781,178988.3207
782,202888.7804
783,145557.7928999999
784,130765.26519999994
785,155595.2198
786,153390.3313999999
787,231234.5937999999
788,113797.93480000006
789,203243.38660000003
790,168327.5619999998
791,143571.09089999998
792,234329.0983999999
793,237283.06630000003
794,207856.9896000001
795,162888.32400000002
796,125815.84810000002
797,115458.75209999998
798,429259.4744999999
799,154128.19829999993
800,191793.4383
801,135596.09340000004
802,173141.56769999999
803,414445.60209999996
804,130698.73280000001
805,213462.47689999986
806,129060.5706
807,175223.38890000008
808,142443.97590000002
809,141571.16410000005
810,157613.09920000014
811,141607.46449999986
812,114240.91740000002
813,156045.9416
814,114787.05869999995
815,232102.49590000007
816,130796.96730000005
817,301350.0980000002
818,139800.42820000005
819,217317.98969999998
820,193419.7009
821,111361.6133
822,199758.6012
823,136006.30969999998
824,247398.3431000002
825,392914.7132999999
826,110534.0618
827,207570.7088
828,152726.91009999998
829,152819.45900000018
830,170919.48720000006
831,152535.42960000015
832,216894.6115
833,167995.83910000004
834,140200.08550000002
835,133638.71560000003
836,154452.3416
837,96592.5632
838,133288.32420000003
839,118810.92359999995
840,144326.0167
841,147437.28229999996
842,144051.03070000006
843,124746.30649999988
844,145543.90490000008
845,179624.68030000004
846,206843.13670000006
847,127988.48419999996
848,186361.25690000004
849,179488.6673
850,140412.6208999999
851,215273.19930000007
852,158881.35190000007
853,165154.67830000003
854,166281.40050000002
855,132266.6674999999
856,140602.57449999993
857,169038.11380000005
858,164342.50770000005
859,207326.32660000015
860,153230.50869999998
861,135759.02370000002
862,140259.18030000004
863,140133.99469999998
864,215612.2664999998
865,137895.18540000002
866,263762.37230000016
867,136140.65639999998
868,158059.1023000001
869,234446.9091
870,114885.19120000003
871,188460.57719999994
872,111100.19040000002
873,122931.49169999994
874,110045.36839999996
875,290177.1266000001
876,135634.4783
877,344819.83170000004
878,147199.51499999998
879,132723.84559999994
880,144552.73659999992
881,191704.2977000001
882,178440.20539999995
883,138261.31780000008
884,123606.5546
885,306718.76770000026
886,169049.8598000001
887,135724.61290000004
888,304579.6641999999
889,174045.17820000005
890,119220.34860000003
891,165432.8348
892,136273.7975
893,151439.35690000004
894,123244.44709999992
895,167928.47749999992
896,111554.84239999998
897,140179.06519999984
898,428596.31879999995
899,136813.86430000002
900,113832.32070000005
901,145029.36710000003
902,181174.03199999995
903,232665.20620000004
904,125513.64489999998
905,131395.59300000005
906,261823.19559999986
907,228889.5171999999
908,126391.52119999999
909,172491.6898000001
910,155546.40409999996
911,154931.29829999997
912,115713.68999999999
913,142144.03849999997
914,137451.28960000008
915,88012.59310000003
916,69231.37930000006
917,139810.37610000002
918,245397.3243
919,174063.36530000006
920,190173.76599999997
921,159685.00949999996
922,172314.45239999998
923,178394.80329999997
924,188387.18689999997
925,147841.2689
926,293968.03730000026
927,214134.11520000006
928,252194.4038999999
929,236421.6454999999
930,247881.74349999998
931,125551.48139999998
932,332460.6850999999
933,222570.68619999994
934,217750.97840000002
935,84076.75859999996
936,187393.69739999992
937,234001.4840999999
938,236456.7002999999
939,256219.195
940,179051.48420000006
941,232907.95610000004
942,151890.82660000003
943,138624.76619999998
944,138187.36789999998
945,167024.6188
946,140970.2614
947,291427.14189999993
948,212605.3339000001
949,170378.04630000002
950,128822.35939999997
951,125647.0315
952,126164.22219999997
953,174536.81380000006
954,120515.65979999995
955,166401.50790000003
956,122561.30479999993
957,134891.85390000007
958,199770.1401999999
959,163657.41030000008
960,118778.50679999994
961,212866.1106000001
962,160368.435
963,308158.0017999999
964,211890.38350000003
965,175454.0626
966,122841.84919999991
967,134454.2335
968,78718.92309999999
969,113978.09699999998
970,83380.26570000002
971,172437.99299999987
972,119020.3278
973,205226.2337
974,209969.53460000013
975,163440.3479000001
976,87603.75809999999
977,182833.57830000005
978,116339.64909999992
979,140281.96970000005
980,166211.48039999997
981,312070.50300000014
982,170262.1765999998
983,279570.8938000001
984,137761.68059999988
985,133808.51640000002
986,136692.39449999994
987,358734.59840000013
988,184579.26760000008
989,190175.9273
990,320722.9333
991,214603.35320000016
992,187216.27529999995
993,173867.10480000003
994,327036.7517000001
995,98120.3149
996,136068.8076
997,169607.93420000002
998,105945.19120000003
999,192824.34909999996
1000,92409.5764
1001,101563.07900000004
1002,256743.99910000007
1003,138911.50579999996
1004,200284.92460000011
1005,135514.4714
1006,182517.35480000012
1007,89448.90710000001
1008,232725.6105
1009,121782.01259999994
1010,117446.09799999995
1011,128363.02929999986
1012,134524.16030000002
1013,117601.81360000005
1014,124301.72010000002
1015,225668.4921
1016,226514.99449999994
1017,238201.00719999988
1018,168676.90529999998
1019,199383.46540000002
1020,143388.5063
1021,192889.6041
1022,118568.6841
1023,200353.0892000001
1024,347914.9714
1025,121286.60420000002
1026,147909.40210000004
1027,308899.8864
1028,128465.18979999995
1029,114553.3916999999
1030,128045.34359999996
1031,232764.97240000006
1032,323150.44779999997
1033,239023.81750000012
1034,113725.40759999998
1035,90225.967
1036,297426.56750000024
1037,275560.6949000002
1038,102695.02049999998
1039,79831.45280000004
1040,155104.29319999996
1041,169482.11810000002
1042,184949.55560000002
1043,266023.2828
1044,338437.1978000001
1045,146625.87840000005
1046,422126.25989999995
1047,141885.40339999995
1048,147955.81610000003
1049,96032.2879
1050,181557.62759999995
1051,181705.13819999993
1052,189620.66710000002
1053,151802.47780000002
1054,254970.32160000008
1055,173761.84960000005
1056,203243.04729999998
1057,214787.1566000001
1058,331281.86699999997
1059,175715.58550000007
1060,217082.90969999984
1061,110274.76889999998
1062,151530.29960000006
1063,128815.549
1064,144728.39870000002
1065,261266.77020000006
1066,171396.18940000006
1067,173141.809
1068,186908.38040000005
1069,123270.33369999999
1070,134211.28900000005
1071,162057.7467
1072,123159.64419999998
1073,161602.55329999997
1074,194267.99440000008
1075,189067.82110000015
1076,160887.3223000001
1077,135665.38900000002
1078,141581.74519999986
1079,133257.7178
1080,162403.91680000006
1081,131480.81009999997
1082,204786.02710000004
1083,150676.6915
1084,177562.3794
1085,141452.47839999993
1086,90538.1196
1087,262960.70060000016
1088,155514.6281999999
1089,241548.7967
1090,94236.5569
1091,157687.67810000005
1092,165257.68530000004
1093,145982.01620000004
1094,122578.83060000004
1095,173579.93699999995
1096,115494.90300000005
1097,190893.91590000002
1098,100130.8038
1099,175601.48840000006
1100,65478.59470000005
1101,126932.03829999999
1102,133173.05819999997
1103,129476.57530000001
1104,119249.92729999992
1105,335772.7507
1106,193616.17049999986
1107,224120.74499999994
1108,182755.40359999996
1109,312073.15849999984
1110,180926.53109999985
1111,212746.78820000013
1112,122361.0417
1113,132313.93879999995
1114,123463.9108
1115,295735.21019999986
1116,211998.34089999995
1117,135132.2059999999
1118,139846.14899999995
1119,127665.87340000004
1120,111169.53539999998
1121,223873.23490000007
1122,95376.25830000004
1123,107410.09759999996
1124,169604.82980000004
1125,119715.11180000003
1126,207079.60049999997
1127,239318.3577
1128,215766.48340000003
1129,138905.84349999993
1130,171580.6228000001
1131,117362.30139999998
1132,134257.1249999999
1133,241378.25100000013
1134,178686.57139999996
1135,109502.22439999993
1136,125904.96770000005
1137,105434.39399999997
1138,188492.0084
1139,134871.72959999996
1140,131901.41289999997
1141,168885.6358000001
1142,352713.3263
1143,112536.57180000002
1144,83179.11839999998
1145,130913.45499999996
1146,164513.68289999999
1147,159009.20210000014
1148,142226.87780000002
1149,159052.71880000003
1150,115522.8136
1151,157980.06050000002
1152,182551.5548
1153,128087.65209999998
1154,204757.71290000013
1155,174864.31000000003
1156,152865.86570000008
1157,197055.93849999993
1158,263040.10500000004
1159,181735.08720000004
1160,155848.86299999998
1161,182182.37530000004
1162,128849.7125
1163,137200.40650000007
1164,173235.63750000004
1165,222370.33949999989
1166,262347.97399999993
1167,186861.28250000012
1168,189797.01930000007
1169,467436.9236999999
1170,141254.55340000003
1171,148377.0075
1172,162979.50580000013
1173,145688.2094
1174,182595.0484
1175,328524.7111000002
1176,128686.98869999999
1177,113471.40349999996
1178,112542.43119999995
1179,104304.15659999999
1180,266266.0135000001
1181,317779.34810000035
1182,476935.44400000013
1183,131251.24910000002
1184,179529.0798
1185,122464.132
1186,158744.27590000004
1187,293762.7169000001
1188,190871.48729999992
1189,218237.90460000004
1190,173692.49500000002
1191,201582.02719999984
1192,130298.65849999999
1193,168943.7467000001
1194,132344.5308999999
1195,169265.70250000007
1196,217218.16040000005
1197,157387.09060000005
1198,182989.3391
1199,156523.84719999996
1200,113616.93730000006
1201,208336.54380000013
1202,119556.5552
1203,225653.93499999988
1204,142213.4701
1205,259194.5023
1206,129804.10460000002
1207,181584.54809999999
1208,144495.7209
1209,308699.9435
1210,191242.0124
1211,225998.13750000004
1212,79066.73799999998
1213,102827.91769999998
1214,130123.9208
1215,120329.95100000002
1216,158142.62879999998
1217,230142.67819999988
1218,75396.42069999999
1219,107112.36699999994
1220,121878.70050000005
1221,137603.6944
1222,148418.83080000003
1223,173027.77970000007
1224,181090.2491999999
1225,116906.53869999998
1226,188929.86700000011
1227,137939.5942999999
1228,324468.1156000001
1229,153108.34980000003
1230,176112.22700000004
1231,144650.47520000007
1232,105809.94399999992
1233,146400.94860000003
1234,123330.86249999993
1235,131116.04549999998
1236,172387.07279999982
1237,214101.9831
1238,144802.72060000003
1239,238301.6943999999
1240,210145.22770000005
1241,231160.47750000015
1242,167114.36989999993
1243,390365.56389999995
1244,205774.87330000006
1245,186104.9307
1246,186646.6915999999
1247,143877.77969999996
1248,167786.70640000008
1249,122073.67290000003
1250,257450.6803
1251,192502.70720000024
1252,126320.12610000004
1253,248030.99070000008
1254,180913.51399999994
1255,129694.84480000004
1256,350006.3357
1257,105816.20319999999
1258,171774.1341999999
1259,139778.7272
1260,182978.8037999999
1261,133348.28620000003
1262,139505.59899999996
1263,167280.40260000006
1264,175112.47310000006
1265,170223.2111000001
1266,193354.71160000013
1267,355770.2455999998
1268,334885.2859
1269,150591.23049999998
1270,182356.6106
1271,166900.60260000004
1272,129768.31139999999
1273,151829.72600000002
1274,121090.31820000002
1275,138723.762
1276,169526.49900000007
1277,172560.1215000001
1278,247536.92980000013
1279,89798.92149999997
1280,226607.3265999999
1281,184894.73139999996
1282,140952.0055
1283,138830.06109999993
1284,147084.7017
1285,131580.50499999998
1286,156235.6704
1287,172558.30920000005
1288,288628.77180000016
1289,268074.1519
1290,145567.88650000005
1291,117044.8369999999
1292,140249.56160000004
1293,173349.24640000003
1294,121853.7916
1295,135742.41489999997
1296,142374.9031
1297,144717.99419999975
1298,435790.1699999999
1299,148006.18370000002
1300,229767.78579999998
1301,149924.737
1302,309646.15739999997
1303,227198.78810000003
1304,157649.01059999992
1305,316378.38420000003
1306,199244.85570000001
1307,140395.69210000001
1308,126835.26299999999
1309,165387.87630000003
1310,254391.58019999988
1311,190142.73210000005
1312,340366.2735
1313,389124.7789999999
1314,117979.98219999998
1315,184275.2247000001
1316,265236.0797000001
1317,201015.17870000008
1318,266514.3677999999
1319,117017.07430000005
1320,165346.01910000003
1321,79587.47390000001
1322,211489.31350000002
1323,75959.58149999997
1324,265686.6192000001
1325,81244.9409
1326,79510.06390000004
1327,126346.32639999996
1328,194175.83870000005
1329,185544.97830000005
1330,261676.20309999998
1331,132422.41799999998
1332,100274.54129999998
1333,120386.34940000004
1334,138772.8223
1335,169861.0303
1336,149587.37699999998
1337,72636.11150000004
1338,216394.40060000005
1339,123865.82740000001
1340,111290.86230000004
1341,149249.3048
1342,271775.46020000015
1343,158049.95240000004
1344,173012.58439999996
1345,111620.22130000003
1346,248344.1222
1347,265906.84209999995
1348,228954.24570000012
1349,259045.9057000003
1350,162580.1392
1351,164986.068
1352,122155.62730000001
1353,352117.3511000001
1354,223692.58930000008
1355,200289.4574000001
1356,119861.03150000003
1357,144815.56799999994
1358,174558.19210000007
1359,377683.0781000001
1360,156341.13640000002
1361,238344.38950000008
1362,128943.68109999997
1363,165533.75149999987
1364,152515.01160000014
1365,194353.74119999993
1366,212323.2673
1367,148588.1289
1368,140995.6186999999
1369,251691.34799999988
1370,123264.92540000002
1371,156831.1232
1372,244554.97299999997
1373,430503.54039999977
1374,231444.73700000008
1375,260464.71510000012
1376,108058.65429999994
1377,159357.5484000001
1378,95066.5843
1379,154080.37820000018
1380,99048.05270000003
1381,197710.27540000004
1382,197732.14310000002
1383,147967.64089999997
1384,112814.16659999994
1385,94959.53980000003
1386,274178.16430000006
1387,141803.7063
1388,331540.70390000026
1389,125303.77679999999
1390,240911.72460000016
1391,141851.9797
1392,125739.55189999998
1393,171600.61460000015
1394,209372.23139999996
1395,291610.8768000004
1396,156166.85870000007
1397,133049.11980000001
1398,138652.7109
1399,141756.0772
1400,111796.72779999995
1401,187381.82259999998
1402,193900.18819999998
1403,267217.1538
1404,88902.39409999996
1405,287311.2359000004
1406,132064.10119999992
1407,118306.07749999994
1408,110531.70849999996
1409,221605.36130000008
1410,216625.18439999994
